PC1.PV,FC3.PV,LC1.PV,FC1.PV,FC4.PV,TC1.PV,FC6.PV,PC2.PV,LC3.PV,FC5.PV,LC2.PV,FC8.PV,TC2.PV,FC7.PV,PC1.OP,FC3.OP,LC1.OP,FC1.OP,FC4.OP,TC1.OP,FC6.OP,PC2.OP,LC3.OP,FC5.OP,LC2.OP,FC8.OP,TC2.OP,FC7.OP,TI1.PV,TI2.PV,FI1.PV,PI1.PV,TI5.PV,TI4.PV,TI6.PV,FI5.PV,TI3.PV,FI4.PV,TI8.PV,TI7.PV,PI2.PV,FI3.PV,LI1.PV,FC3.SP,FC1.SP,FC6.SP,FC5.SP,FC8.SP
4.1589,6531.5,54.535,8.1892,13.369,109.01,1866.8,7.569,42.014,4.4133,42.432,0.84564,65.918,715.26,63.25,26.642,51.25,18.632,14.781,21.873,40.611,46.667,61.278,45.833,8.1667,7.8056,14.78,61.642,84.92,62.538,30.96,31.922,90.955,100.16,117.18,9.981,21.971,2.4125,88.704,91.45,1.5602,2.3562,71.387,6534.8,8.1984,1857.6,4.3896,0.86608
4.1811,6526.1,54.688,8.1892,13.369,109.06,1867.9,7.561,42.212,4.407,42.37,0.84926,65.965,712.08,63.056,26.608,50.833,18.632,14.795,21.782,40.767,46.5,61.764,45.611,8.0556,8.0243,14.626,61.684,84.92,62.58,32.639,31.908,90.997,100.16,117.22,9.7679,21.971,2.4148,88.746,91.5,1.5759,2.358,71.356,6522.9,8.1814,1875.5,4.3799,0.86333
4.2006,6524.1,54.636,8.1948,13.451,109.1,1870,7.5833,42.167,4.432,42.471,0.85282,65.872,712.52,62.861,26.573,51,18.806,14.733,21.694,40.826,46.889,61.764,44.722,8.2222,8.3403,14.944,61.635,84.92,62.58,30.908,31.911,90.997,100.16,117.27,10.209,21.971,2.4181,88.746,91.5,1.5665,2.3472,71.356,6506.1,8.1984,1873,4.3716,0.86908
4.1505,6522.3,54.809,8.1948,13.348,109.1,1847.4,7.6312,41.896,4.4383,42.557,0.85989,65.825,714.27,63.361,26.75,50.5,18.66,14.795,21.688,40.594,47.833,61.069,44.333,8.3889,8.5764,15.109,61.569,84.96,62.496,32.826,31.915,91.038,100.25,117.27,10.172,21.971,2.4075,88.787,91.5,1.5602,2.3388,71.325,6549.1,8.1474,1847.4,4.3709,0.87196
4.1811,6527.9,54.796,8.1892,13.44,109.14,1861,7.6163,41.896,4.4133,42.405,0.86164,65.918,709.97,63.083,26.656,50.5,18.972,14.726,21.597,40.34,47.556,61.069,44.444,8,8.6354,14.805,61.622,84.96,62.58,31.561,31.918,91.038,100.25,117.32,10.065,22.002,2.4106,88.787,91.5,1.5602,2.326,71.325,6525.3,8.1474,1847.4,4.3618,0.86658
4.1922,6527.9,54.414,8.1863,13.44,109.18,1866.3,7.626,42.156,4.4133,42.377,0.86502,66.012,711.8,62.972,26.601,51.833,19.785,14.698,21.509,40.785,47.833,61.764,44.111,7.9444,8.4826,14.494,61.545,84.96,62.496,31.649,31.918,91.038,100.29,117.36,9.6673,22.002,2.4197,88.787,91.5,1.5602,2.3486,71.325,6515.7,8.2833,1873,4.3528,0.86095
4.1867,6522.3,54.598,8.1916,13.302,109.18,1837.1,7.6643,41.938,4.407,42.617,0.86502,66.012,713.59,63.028,26.642,51.25,19.792,14.833,21.498,40.882,48.667,61.208,43.889,8.3889,8.4167,14.493,61.465,84.96,62.496,32.453,31.925,91.038,100.29,117.36,10.06,22.002,2.4313,88.787,91.5,1.5727,2.3534,71.294,6520.5,8.2238,1852.5,4.3521,0.86095
4.17,6510.9,54.657,8.1863,13.42,109.18,1829,7.6743,41.622,4.3365,42.509,0.86502,65.965,710.81,63.222,26.743,51.083,19.851,14.743,21.491,40.163,48.944,60.306,45.167,8.1667,8.3924,14.65,61.5,84.96,62.538,30.224,31.883,91.038,100.29,117.41,9.611,22.002,2.4394,88.787,91.5,1.5696,2.2961,71.263,6537.2,8.2068,1816.8,4.3507,0.8637
4.1811,6520.2,54.469,8.1892,13.358,109.22,1843.6,7.6882,41.747,4.4008,42.582,0.86677,65.825,713.36,63.111,26.667,51.583,20.233,14.781,21.399,40.205,49.333,60.653,43.556,8.3333,8.4826,15.125,61.448,84.96,62.58,32.245,31.939,91.08,100.37,117.41,10.089,22.002,2.4507,88.787,91.5,1.5665,2.3454,71.263,6527.6,8.2578,1832.1,4.3417,0.86945
4.1978,6514.5,54.528,8.1892,13.39,109.26,1837.1,7.6862,41.92,4.3754,42.509,0.86677,65.778,709.17,62.944,26.583,51.5,20.625,14.764,21.311,40.632,49.5,61.069,43.667,8.1111,8.7083,15.293,61.503,84.96,62.538,31.365,31.936,91.08,100.37,117.46,9.9921,22.002,2.4526,88.746,91.5,1.5508,2.3388,71.263,6501.4,8.2493,1844.9,4.3333,0.87533
4.1867,6512.7,54.799,8.1948,13.425,109.26,1857.3,7.6969,41.941,4.3622,42.485,0.87171,65.731,714.87,63.056,26.656,50.75,20.615,14.722,21.303,40.399,49.778,61.139,43.778,8.0556,8.8333,15.463,61.354,84.96,62.538,32.389,31.929,91.08,100.37,117.46,10.278,22.002,2.4551,88.746,91.5,1.5665,2.3246,71.232,6522.9,8.1729,1850,4.3319,0.87833
4.2173,6516.6,54.539,8.1863,13.404,109.3,1837.2,7.6865,41.736,4.3622,42.46,0.87508,65.59,713.07,62.75,26.524,51.5,20.799,14.733,21.21,40.222,49.833,60.583,43.5,7.9444,9.0278,15.951,61.372,84.96,62.538,32.292,31.949,91.08,100.41,117.51,9.7936,22.002,2.4661,88.746,91.5,1.5852,2.3489,71.232,6496.6,8.2493,1829.5,4.3229,0.88433
4.2228,6514.5,54.434,8.1863,13.343,109.26,1837.8,7.6677,41.684,4.3497,42.617,0.88152,65.543,710.68,62.694,26.483,51.833,21.326,14.802,21.285,40.049,49.556,60.375,43.722,8.2778,9.1771,16.132,61.389,84.96,62.496,31.012,31.974,91.08,100.37,117.51,9.8123,22.002,2.4499,88.787,91.54,1.5946,2.3267,71.201,6491.8,8.2493,1824.4,4.3305,0.89034
4.2117,6495.4,54.709,8.1835,13.537,109.22,1818.4,7.5732,41.531,4.3236,42.644,0.88152,65.637,709.01,62.806,26.531,51.083,21.347,14.601,21.359,40.01,47.722,60.028,44.389,8.3333,9.1771,15.841,61.431,84.96,62.538,30.032,31.981,91.08,100.33,117.46,10.688,22.002,2.4387,88.787,91.54,1.6071,2.2916,71.201,6496.6,8.2068,1809.1,4.3382,0.88521
4.2256,6508.8,54.771,8.1892,13.379,109.1,1813.4,7.4856,41.708,4.3299,42.582,0.87996,65.778,712.63,62.667,26.441,50.833,21.375,14.688,21.602,40.378,45.778,60.375,44.667,8.1667,9.1111,15.388,61.351,84.96,62.621,34.718,31.956,91.038,100.25,117.32,10.427,22.002,2.4141,88.829,91.54,1.5884,2.3361,71.17,6489.4,8.1814,1821.9,4.3542,0.87983
4.1756,6507,54.813,8.1892,13.476,109.01,1811,7.4578,41.875,4.3299,42.655,0.88152,65.965,710.96,63.139,26.583,50.75,21.719,14.597,21.762,40.729,45,60.861,45.278,8.2778,8.7188,14.771,61.368,84.96,62.538,30.002,31.939,90.955,100.12,117.18,10.195,22.002,2.4022,88.829,91.54,1.579,2.3315,71.17,6530,8.1729,1839.8,4.3785,0.86595
4.2173,6503.2,54.677,8.1916,13.456,108.93,1878.5,7.4825,42.184,4.3299,42.637,0.87996,66.153,709.17,62.722,26.458,51.167,22.146,14.556,21.925,40.26,45.278,61.556,45.889,8.2778,8.191,14.14,61.389,84.96,62.58,33.489,31.974,90.872,99.996,117.13,9.7478,21.971,2.3965,88.829,91.54,1.554,2.3239,71.139,6494.2,8.2153,1867.9,4.3945,0.85458
4.1922,6501.4,54.41,8.1892,13.312,108.89,1909.9,7.4839,42.722,4.3497,42.561,0.87996,66.247,705.26,62.972,26.559,52,23.066,14.712,22.004,40.865,45.167,63.014,45.944,8.1111,7.5486,13.816,61.483,84.96,62.538,31.33,31.984,90.872,99.913,117.13,9.8165,21.971,2.4043,88.787,91.5,1.5477,2.3187,71.108,6515.7,8.3003,1919,4.4021,0.8487
4.2089,6495.4,54.584,8.2086,13.43,108.93,1914.4,7.5461,42.608,4.3299,42.669,0.87339,66.293,709.69,62.806,26.531,51.5,23.26,14.597,21.919,40.826,46.222,62.736,46.5,8.2778,7.0313,13.643,61.396,84.96,62.58,30.306,31.946,90.788,99.913,117.13,9.5819,21.971,2.4096,88.787,91.5,1.5289,2.3621,71.108,6501.4,8.2493,1908.8,4.3938,0.8457
4.2034,6499.6,54.719,8.2582,13.404,108.93,1902,7.5982,42.552,4.3365,42.7,0.87171,66.247,710.29,62.861,26.531,51.083,23.26,14.601,21.912,41.174,47.222,62.667,46.667,8.3333,6.6215,13.784,61.403,84.96,62.58,34.758,31.956,90.83,99.913,117.22,9.8158,21.971,2.4254,88.746,91.45,1.5414,2.3218,71.108,6506.1,8.2068,1906.2,4.3931,0.8482
4.1895,6497.5,54.813,8.2854,13.358,109.01,1887.5,7.6479,42.271,4.3365,42.641,0.87008,66.012,711.54,63,26.566,50.917,22.976,14.688,21.741,40.844,48.278,61.972,46.5,8.2222,6.5521,14.558,61.382,84.96,62.58,30.337,31.942,90.83,99.996,117.27,10.461,21.971,2.491,88.746,91.45,1.5571,2.3639,71.076,6518.1,8.1899,1880.6,4.3757,0.86208
4.2034,6501.4,54.66,8.3102,13.394,109.05,1874,7.6385,42.135,4.3497,42.686,0.86502,65.543,709.01,62.861,26.517,51.417,22.889,14.653,21.652,40.688,48.111,61.694,46.167,8.2778,7.3056,16.136,61.431,85.01,62.538,31.316,31.953,90.83,100.04,117.36,9.7207,21.939,2.4595,88.746,91.5,1.5665,2.3465,71.076,6506.1,8.2408,1870.4,4.3674,0.89046
4.1895,6512.7,54.705,8.3017,13.328,109.1,1906.7,7.6483,42.254,4.3497,42.665,0.86164,65.543,709.45,63,26.542,51.25,22.566,14.764,21.562,40.34,48.389,62.042,46.111,8.2222,8,16.165,61.444,85.01,62.58,32.09,32.005,90.83,100.08,117.36,9.9241,21.939,2.4094,88.746,91.5,1.5602,2.3354,71.045,6518.1,8.2238,1883.2,4.3584,0.89384
4.2312,6508.8,54.532,8.3017,13.527,109.1,1847.2,7.6636,41.826,4.3299,42.696,0.86502,65.872,710.81,62.583,26.389,51.75,22.313,14.545,21.556,40.611,48.778,61,46.556,8.2778,8,15.088,61.441,85.01,62.538,30.573,31.974,90.872,100.08,117.41,10.057,21.939,2.4043,88.746,91.5,1.5696,2.3246,71.045,6482.3,8.2748,1844.9,4.3577,0.87446
4.2034,6497.5,54.462,8.318,13.404,109.1,1878.6,7.6632,41.965,4.3559,42.731,0.86502,66.2,708.85,62.861,26.524,52,22.177,14.646,21.549,40.049,48.889,61.278,46.111,8.3333,7.6146,13.991,61.5,85.01,62.58,33.106,31.967,90.872,100.08,117.41,9.9532,21.939,2.4151,88.746,91.5,1.5759,2.334,71.014,6506.1,8.3003,1855.1,4.357,0.8547
4.2034,6507,54.5,8.318,13.379,109.1,1827.1,7.6639,41.712,4.3497,42.717,0.86502,66.247,707.63,62.861,26.483,52,22.031,14.684,21.542,40.438,49.056,60.583,46.333,8.2222,7.2986,13.822,61.552,85.01,62.58,30.618,31.981,90.872,100.08,117.41,9.9678,21.908,2.4059,88.746,91.54,1.5665,2.3639,70.983,6506.1,8.3003,1829.5,4.3563,0.8517
4.22,6499.6,54.726,8.3017,13.41,109.1,1831.4,7.6594,41.785,4.3236,42.728,0.86333,66.2,709.45,62.667,26.441,51.25,21.493,14.642,21.536,40.438,49.056,60.792,47.056,8.2778,7.0868,13.967,61.542,85.01,62.58,31.476,31.974,90.872,99.996,117.46,10.115,21.908,2.4006,88.746,91.5,1.5633,2.3406,70.983,6489.4,8.2238,1837.2,4.3639,0.85145
4.2061,6508.8,54.688,8.307,13.39,109.1,1835.8,7.6448,41.76,4.3365,42.787,0.86164,66.247,710.13,62.806,26.448,51.333,21.073,14.653,21.529,40.222,48.889,60.722,46.944,8.3889,6.8368,13.799,61.556,85.01,62.58,32.286,31.936,90.872,100.04,117.41,10.531,21.908,2.3941,88.746,91.5,1.5508,2.359,70.952,6501.4,8.2323,1834.6,4.3632,0.84845
4.1867,6503.2,54.476,8.307,13.466,109.05,1850.1,7.667,42.024,4.3559,42.797,0.86333,66.293,707.5,63,26.507,52.083,21.181,14.576,21.604,40.455,49.389,61.347,46.611,8.3889,6.4861,13.628,61.622,85.01,62.58,30.226,31.967,90.83,99.996,117.41,9.1349,21.877,2.3902,88.746,91.5,1.554,2.3277,70.952,6518.1,8.3088,1857.6,4.3625,0.84532
4.1978,6499.6,54.723,8.3102,13.425,109.05,1852.4,7.6893,41.938,4.3559,42.703,0.85814,66.34,703.54,62.889,26.483,51.333,20.674,14.576,21.601,40.34,50,61.139,46.611,8.2222,6.2118,13.454,61.729,85.01,62.538,33.333,31.956,90.83,99.996,117.46,9.643,21.877,2.3925,88.746,91.45,1.5446,2.3326,70.921,6508.5,8.2323,1850,4.3618,0.8422
4.2089,6491.8,54.653,8.2992,13.369,109.1,1869.3,7.7178,41.986,4.3431,42.773,0.85282,66.387,705.49,62.778,26.476,51.5,20.944,14.67,21.511,40.066,50.722,61.278,46.944,8.2778,5.9861,13.276,61.722,85.01,62.538,32.677,31.956,90.83,99.996,117.51,9.6728,21.877,2.3978,88.704,91.45,1.5602,2.3402,70.921,6499,8.2493,1855.1,4.3611,0.83907
4.2228,6493.6,54.462,8.3017,13.415,109.1,1831.6,7.7518,41.826,4.3622,42.766,0.84564,66.293,708.46,62.611,26.389,52.083,20.868,14.677,21.502,40.455,51.611,60.792,46.333,8.2778,6.059,13.57,61.684,85.01,62.58,30.178,31.974,90.83,99.996,117.55,10.146,21.846,2.3984,88.704,91.5,1.5602,2.3281,70.921,6484.6,8.3088,1837.2,4.3521,0.84432
4.2284,6504.9,54.747,8.2992,13.451,109.1,1802.2,7.8186,41.431,4.3497,42.703,0.84745,66.2,710.42,62.556,26.333,51.417,20.625,14.632,21.495,40.163,53.222,59.75,46.389,8.1667,6.0278,13.868,61.653,85.01,62.58,33.345,31.974,90.83,100.04,117.55,9.9997,21.846,2.3994,88.704,91.5,1.5696,2.3319,70.89,6479.9,8.2408,1798.9,4.3431,0.84682
4.2228,6487.9,54.542,8.2964,13.307,109.18,1784.3,7.82,41.132,4.3431,42.682,0.84745,66.153,709.69,62.611,26.406,52,20.625,14.847,21.324,39.601,53.667,58.986,46.278,8.1111,6.1771,14.015,61.694,85.01,62.58,30.079,31.936,90.83,100.08,117.69,10.066,21.846,2.3953,88.704,91.5,1.5946,2.3218,70.859,6489.4,8.3003,1770.8,4.334,0.85232
4.2367,6491.8,54.382,8.3017,13.466,109.18,1756.3,7.7157,41.132,4.3622,42.832,0.84745,66.153,712.52,62.444,26.292,52.5,20.837,14.698,21.316,39.854,51.833,58.917,45.778,8.4444,6.3542,14.008,61.656,85.01,62.58,30.414,31.915,90.872,100.12,117.69,10.461,21.814,2.3908,88.746,91.54,1.5759,2.384,70.859,6470.3,8.3512,1768.2,4.3333,0.85508
4.2089,6491.8,54.493,8.2964,13.425,109.09,1776.4,7.6267,40.986,4.3816,42.728,0.84564,66.153,707.21,62.722,26.375,52.167,20.809,14.712,21.477,38.979,50.167,58.431,45.556,8.1667,6.4618,14,61.806,84.96,62.538,33.809,31.936,90.83,100.04,117.55,10.608,21.814,2.386,88.746,91.54,1.5821,2.3632,70.828,6494.2,8.3173,1750.3,4.3493,0.85207
4.2089,6482.3,54.632,8.3017,13.466,108.93,1801,7.5225,41.677,4.3559,42.835,0.84564,66.153,707.06,62.694,26.406,51.75,20.583,14.691,21.802,39.778,48.056,60.097,46.778,8.3889,6.5694,13.992,61.84,84.96,62.58,29.582,31.946,90.788,99.913,117.41,10.7,21.814,2.3803,88.746,91.54,1.5759,2.3517,70.828,6491.8,8.2748,1811.6,4.382,0.85195
4.2034,6495.4,54.789,8.2964,13.43,108.85,1846.7,7.4825,42.445,4.3622,42.776,0.84564,66.247,704.95,62.75,26.399,51.333,20.313,14.67,21.965,40.747,47.056,62.042,47.167,8.2778,6.5521,13.667,61.934,84.96,62.58,32.538,31.918,90.705,99.705,117.22,10.043,21.783,2.3794,88.746,91.54,1.554,2.3371,70.797,6496.6,8.2323,1883.2,4.3987,0.84607
4.2089,6499.6,54.5,8.3017,13.4,108.76,1870.2,7.4999,42.25,4.3754,42.898,0.84564,66.293,709.45,62.694,26.382,52.167,20.458,14.688,22.132,40.34,47.278,61.556,47.389,8.5,6.4861,13.496,61.872,84.92,62.58,31.34,31.932,90.622,99.538,117.18,10.972,21.783,2.3816,88.746,91.5,1.5352,2.3288,70.766,6491.8,8.3173,1865.3,4.4154,0.84295
4.1867,6493.6,54.5,8.2992,13.353,108.68,1841.7,7.4981,42.226,4.4008,42.877,0.84564,66.34,709.17,62.917,26.49,52.25,20.545,14.722,22.295,41.038,47.056,61.556,47.389,8.4444,6.3785,13.323,61.91,84.92,62.58,32.543,31.901,90.538,99.455,117.18,10.83,21.783,2.3835,88.746,91.45,1.5227,2.3468,70.766,6510.9,8.3258,1865.3,4.4313,0.83982
4.1922,6503.2,54.33,8.3017,13.522,108.64,1878.7,7.4665,42.375,4.4195,42.842,0.84564,66.293,708.85,62.972,26.507,52.75,20.986,14.542,22.379,40.747,46.222,61.972,47.333,8.3889,6.2778,13.46,61.938,84.92,62.538,30.827,31.946,90.497,99.33,117.13,9.8692,21.752,2.387,88.704,91.45,1.5039,2.3312,70.735,6515.7,8.3767,1878.1,4.4397,0.83957
4.17,6510.9,54.355,8.3017,13.44,108.55,1893,7.4154,42.445,4.4383,42.957,0.84564,66.247,705.49,63.111,26.549,52.667,20.993,14.552,22.544,40.729,44.944,62.181,47.389,8.6111,6.3125,13.601,62.035,84.96,62.538,34.088,31.939,90.455,99.33,117.08,10.22,21.752,2.3941,88.662,91.4,1.4976,2.3632,70.735,6527.6,8.3682,1888.3,4.4564,0.84495
4.2061,6508.8,54.365,8.2992,13.456,108.47,1888.8,7.3942,42.528,4.4195,43.044,0.84564,66.2,708.62,62.75,26.458,52.667,21.142,14.545,22.714,41.135,44.167,62.389,48.222,8.7778,6.3611,13.746,62.01,84.96,62.496,31.887,31.936,90.413,99.246,117.04,10.082,21.752,2.4001,88.621,91.4,1.507,2.3461,70.704,6496.6,8.3682,1896,4.473,0.84745
4.1617,6522.3,54.535,8.3017,13.42,108.43,1921.1,7.4005,42.868,4.4383,42.901,0.84745,66.106,705.78,63.222,26.573,52.25,21.003,14.559,22.799,41.292,43.944,63.292,48.111,8.5,6.4965,14.051,62.108,84.96,62.496,31.844,31.925,90.372,99.121,116.99,9.4819,21.72,2.4024,88.579,91.4,1.5258,2.3361,70.704,6537.2,8.3258,1929.2,4.4821,0.85295
4.1783,6524.1,54.407,8.3017,13.43,108.39,1941.7,7.4439,42.934,4.4445,42.967,0.84564,66.059,708.18,63.056,26.531,52.583,21.042,14.556,22.883,41.309,44.5,63.639,48.111,8.6111,6.6944,14.203,62.115,84.96,62.496,31.603,31.96,90.372,99.08,116.99,10.33,21.72,2.403,88.579,91.4,1.5227,2.3315,70.704,6522.9,8.3597,1942,4.4821,0.8557
4.1756,6518.4,54.587,8.3017,13.482,108.43,1928.6,7.4985,42.854,4.4755,42.887,0.84564,66.012,708.33,63.111,26.573,52.083,20.993,14.507,22.802,41.503,45.389,63.5,47.611,8.4444,6.9444,14.358,62.146,85.01,62.455,30.964,31.953,90.33,99.08,117.04,11.089,21.72,2.3961,88.621,91.4,1.507,2.3347,70.672,6527.6,8.3088,1936.9,4.4821,0.85845
4.17,6529.7,54.563,8.307,13.43,108.47,1927.4,7.5513,42.788,4.4936,42.919,0.84745,65.965,706.51,63.167,26.559,52.167,21.063,14.521,22.721,41.465,46.278,63.361,47.111,8.5,7.2292,14.515,62.208,85.01,62.496,34.486,31.932,90.33,99.038,117.13,9.8297,21.689,2.3931,88.621,91.4,1.507,2.3475,70.641,6532.4,8.3173,1931.8,4.4744,0.86133
4.1589,6526.1,54.74,8.307,13.384,108.51,1937.5,7.5812,42.795,4.4936,43.019,0.84564,65.965,710.29,63.306,26.642,51.667,21.16,14.604,22.641,41.253,46.833,63.431,46.889,8.6667,7.5313,14.517,62.139,85.01,62.496,31.106,31.911,90.372,99.163,117.18,9.6652,21.689,2.3926,88.621,91.36,1.5164,2.3246,70.641,6544.4,8.2663,1934.3,4.4661,0.86133
4.1839,6537.2,54.424,8.3017,13.466,108.55,1877.3,7.6222,42.135,4.4755,43.019,0.84564,66.012,711.8,63.056,26.531,52.667,21.563,14.514,22.557,41.174,47.667,61.903,47.167,8.6667,7.7986,14.362,62.122,85.01,62.496,31.748,31.929,90.372,99.246,117.27,9.6117,21.689,2.3911,88.621,91.4,1.5227,2.3409,70.61,6522.9,8.3682,1878.1,4.4661,0.86133
4.1589,6526.1,54.351,8.3017,13.358,108.6,1886.9,7.6128,42.122,4.481,42.905,0.84926,66.012,708.85,63.333,26.667,52.917,21.875,14.618,22.474,40.67,47.5,61.833,46.667,8.4444,7.875,14.361,62.198,85.01,62.496,31.821,31.96,90.413,99.288,117.32,9.6596,21.658,2.3913,88.621,91.4,1.5446,2.3197,70.579,6546.8,8.3937,1875.5,4.4494,0.85858
4.2061,6531.5,54.535,8.2936,13.374,108.64,1865.7,7.6097,41.99,4.4755,43.03,0.85107,66.059,707.34,62.889,26.524,52.333,21.951,14.639,22.39,40.729,47.444,61.556,46.556,8.7222,7.9236,14.203,62.253,85.01,62.496,32.066,31.946,90.413,99.288,117.32,10.382,21.658,2.3873,88.662,91.4,1.5446,2.3548,70.579,6508.5,8.3343,1865.3,4.4494,0.8557
4.2061,6524.1,54.372,8.2992,13.384,108.64,1864.9,7.5948,42.125,4.4755,42.96,0.85107,66.106,708.18,62.889,26.517,52.917,22.566,14.653,22.388,40.924,47.167,61.833,46.222,8.5556,7.9479,14.043,62.281,85.01,62.496,31.728,31.953,90.455,99.288,117.32,10.465,21.658,2.3853,88.662,91.45,1.5414,2.3354,70.548,6508.5,8.3937,1875.5,4.4411,0.85282
4.1589,6527.9,54.771,8.3017,13.471,108.6,1868.8,7.5722,42.017,4.5057,42.967,0.85107,66.106,720.39,63.389,26.667,51.75,22.333,14.559,22.473,40.688,46.722,61.625,45.556,8.5556,7.9653,14.037,62.038,85.01,62.496,31.188,31.956,90.413,99.288,117.32,10.381,21.658,2.3928,88.662,91.45,1.5446,2.3746,70.548,6551.5,8.2748,1867.9,4.4494,0.8527
4.1617,6531.5,54.709,8.307,13.374,108.55,1843.8,7.5534,41.865,4.4995,43.033,0.85282,65.965,706.9,63.361,26.656,51.833,22.448,14.663,22.555,40.785,46.278,61.208,45.833,8.7222,8.1979,14.505,62.351,85.01,62.496,32.139,31.946,90.413,99.205,117.27,10.024,21.627,2.3804,88.662,91.4,1.5383,2.3371,70.517,6549.1,8.2833,1852.5,4.4578,0.86108
4.1867,6522.3,54.643,8.3045,13.482,108.51,1844.2,7.5562,42.035,4.4995,42.995,0.85282,66.059,709.84,63.111,26.608,52.167,22.684,14.566,22.639,41.097,46.222,61.694,45.889,8.6111,8.2257,14.192,62.323,85.01,62.496,29.664,31.97,90.372,99.163,117.27,9.7228,21.627,2.3755,88.621,91.4,1.5508,2.3263,70.517,6527.6,8.3173,1870.4,4.4654,0.85545
4.1839,6518.4,54.556,8.307,13.446,108.51,1876.3,7.5638,42.281,4.463,43.082,0.85464,66.153,711.93,63.167,26.649,52.417,22.743,14.542,22.638,40.962,46.333,62.25,46.5,8.8333,8.0903,13.874,62.299,85.01,62.496,33.675,31.939,90.372,99.163,117.22,10.149,21.627,2.3811,88.662,91.4,1.5414,2.3361,70.517,6532.4,8.3428,1890.9,4.4661,0.84982
4.195,6526.1,54.917,8.3045,13.343,108.47,1883.6,7.576,42.118,4.4995,43.113,0.85107,66.2,719.4,63.056,26.583,51.333,22.226,14.667,22.723,40.649,46.5,61.903,45.944,8.9444,7.9826,13.707,62.16,85.01,62.496,32.134,31.956,90.372,99.121,117.27,9.1301,21.595,2.3807,88.621,91.4,1.5508,2.3708,70.486,6522.9,8.2323,1878.1,4.4744,0.84682
4.2173,6535.7,54.559,8.3102,13.384,108.47,1849.8,7.5909,42.014,4.4936,43.078,0.85282,66.2,708.46,62.833,26.458,52.417,22.802,14.66,22.725,41.174,46.722,61.694,46,8.8333,7.8333,13.696,62.427,85.01,62.538,30.473,31.97,90.372,99.121,117.27,10.529,21.595,2.3774,88.621,91.45,1.554,2.3489,70.486,6503.8,8.3428,1870.4,4.4744,0.84657
4.2145,6514.5,54.514,8.318,13.364,108.47,1840.4,7.6111,41.858,4.4995,42.998,0.85282,66.2,708.85,62.861,26.524,52.583,22.861,14.698,22.724,40.903,47.167,61.208,45.778,8.7222,7.691,13.684,62.434,85.01,62.496,32.627,31.939,90.372,99.08,117.32,10.003,21.595,2.3772,88.662,91.45,1.579,2.3361,70.455,6506.1,8.3597,1852.5,4.4744,0.84632
4.2061,6516.6,54.684,8.318,13.364,108.52,1851,7.6118,41.892,4.4873,43.141,0.85464,66.247,703.25,62.944,26.531,52.167,22.792,14.743,22.643,40.708,47.167,61.347,45.889,9,7.4375,13.515,62.608,85.06,62.538,31.585,31.97,90.413,99.163,117.32,9.9338,21.564,2.3722,88.662,91.45,1.579,2.3639,70.455,6513.3,8.3173,1857.6,4.4744,0.84332
4.2089,6514.5,54.566,8.3127,13.328,108.52,1860.1,7.6163,41.819,4.4755,43.103,0.85282,66.247,703.83,62.917,26.531,52.5,22.851,14.795,22.642,40.281,47.278,61.069,46.056,8.8889,7.2986,13.502,62.653,85.01,62.455,28.112,31.963,90.413,99.163,117.36,9.8436,21.564,2.3696,88.662,91.5,1.5821,2.335,70.424,6510.9,8.3512,1847.4,4.4744,0.84307
4.2284,6510.9,54.552,8.3045,13.42,108.52,1849.8,7.5965,41.899,4.4755,43.165,0.85282,66.293,709.3,62.694,26.448,52.5,22.976,14.684,22.643,40.67,46.889,61.278,45.778,9.0556,7.0625,13.332,62.552,85.01,62.538,34.453,31.936,90.413,99.121,117.32,9.6582,21.564,2.3706,88.704,91.5,1.5602,2.3844,70.424,6491.8,8.3512,1855.1,4.4661,0.84007
4.2173,6512.7,54.733,8.3155,13.4,108.52,1868,7.6024,42.174,4.4873,43.061,0.85282,66.293,709.3,62.806,26.483,52,22.861,14.74,22.644,40.941,47,62.042,45.389,8.8333,6.8368,13.316,62.59,84.96,62.496,29.61,31.915,90.413,99.08,117.32,10.047,21.533,2.3699,88.704,91.5,1.5852,2.3399,70.393,6501.4,8.3003,1883.2,4.4668,0.83982
4.2256,6495.4,55.049,8.3208,13.44,108.47,1862,7.6041,42.108,4.5175,43.12,0.85282,66.293,709.84,62.722,26.507,51.083,22.313,14.653,22.731,41,47.056,61.833,44.889,8.9444,6.5868,13.3,62.622,84.96,62.538,32.21,31.88,90.413,99.121,117.32,9.9338,21.533,2.3684,88.704,91.5,1.5727,2.3281,70.362,6494.2,8.2068,1875.5,4.4751,0.83945
4.2089,6503.2,54.702,8.3265,13.369,108.47,1866.2,7.6055,42.212,4.4936,43.089,0.84926,66.293,709.97,62.861,26.517,52.167,22.576,14.74,22.731,41.097,47.111,62.111,45.278,8.8889,6.4201,13.284,62.632,84.92,62.538,31.832,31.89,90.372,99.038,117.32,10.025,21.533,2.3741,88.704,91.5,1.5821,2.3416,70.362,6506.1,8.3173,1885.8,4.4751,0.8392
